extract_date,id,title,street_name,general_address,apartment_type,stock,total_area,used_area,rooms,bedrooms,bathrooms,cold_rent,total_rent,condition
today,111964073,2-Zimmer-Wohnung mit Terrasse in Berlin-Friedrichshain,Straßmannstr. ,"10249 Berlin, Friedrichshain (Friedrichshain)",Etagenwohnung,0 von 4,"60,2 m²","60,2 m²",2,2.0,1.0,720 €,800 € (zzgl. Heizkosten),Modernisiert
today,111962958,"schöne und helle 2,5 Zimmer Wohnung",Hertastr ,"12051 Berlin, Neukölln (Neukölln)",Etagenwohnung,1 von 5,69 m²,70 m²,"2,5",1.0,1.0,600 €,685 € (zzgl. Heizkosten),Gepflegt
today,111961640,*Singles Aufgepasst* Frisch sanierte 1 Zimmer Wohnung in Staaken ! Besichtigung auf Anfrage !,Heerstraße ,"13593 Berlin, Staaken (Spandau)",Etagenwohnung,3 von 8,36 m²,,1,1.0,1.0,329 €,469 €,Erstbezug nach Sanierung
today,111961614,aussergewöhnliche 3 Zimmer Wohnung im Diplomatenviertel Tiergarten,Rauchstraße ,"10787 Berlin, Tiergarten (Tiergarten)",Etagenwohnung,1 von 3,95 m²,,3,2.0,1.0,1.520 €,1.750 €,Gepflegt
today,111961135,"***Luxuriöse und repräsentative Wohnung mit Einbauküche, Whirlpool und Sauna***",Marburger Str. ,"10789 Berlin, Charlottenburg (Charlottenburg)",Etagenwohnung,4 von 6,171 m²,,3,2.0,2.0,3.100 €,3.680 €,Neuwertig
today,111959681,Neubau Erstbezug in Berlin Mahlsdorf,An der Schule  c,"12623 Berlin, Mahlsdorf (Hellersdorf)",Erdgeschosswohnung,0 von 4,"56,87 m²",,2,1.0,1.0,"639,79 €","783,23 €",Erstbezug
today,111959580,Neubau Erstbezug in Berlin Mahlsdorf,An der Schule  b,"12623 Berlin, Mahlsdorf (Hellersdorf)",Erdgeschosswohnung,0 von 3,"54,55 m²",,2,2.0,1.0,"613,72 €","756,04 €",Erstbezug
today,111958751,"ERSTBEZUG: F-hain: Simon-Dach-Str: 2,5-Zi-AB-Whg - Wohnküche mit EBK, 48 m² per 15.01 zu VERMIETEN",,10245 Berlin Friedrichshain,Etagenwohnung,3 von 5,"48,6 m²","48,6 m²","2,5",2.0,1.0,875 €,991 €,Erstbezug nach Sanierung
today,111940651,"helle 166 m², 5-Zimmer-Maisonette im DG einer Stadtvilla, offene Gallerie und Balkon, nähe Schlac...",Kaiserstuhlstrasse ,"14129 Berlin, Nikolassee (Zehlendorf)",Dachgeschoss,2 von 3,"166,25 m²",,5,4.0,2.0,1.830 €,2.275 €,Gepflegt
today,111937882,Strahlende Altbauwohnung mit dem Flair der Jahrhundertwende,Rönnestr. ,"14097 Berlin, Charlottenburg (Charlottenburg)",,0 von 5,61 m²,61 m²,2,1.0,1.0,915 €,1.035 €,Saniert
today,111918819,*NEU* 2er-WG-geeignete frisch sanierte Altbauwohnung in Reinickendorf,Provinzstr. ,"13409 Berlin, Reinickendorf (Reinickendorf)",Dachgeschoss,1 von 4,"58,47 m²",,2,2.0,1.0,760 €,904 €,Erstbezug nach Sanierung
today,111903410,Köpenick! Berlins schönster Stadtbezirk....,Karlstrasse ,"12555 Berlin, Köpenick (Köpenick)",Etagenwohnung,1 von 4,"60,8 m²",,2,1.0,1.0,600 €,756 €,Gepflegt
today,111902918,ERSTBEZUG - HELLE UND GROSSZÜGIGE WOHUNG - HERRLICHER BLICK AUF DEN FÜRSTENPLATZ -,Fürstenplatz ,"14052 Berlin, Charlottenburg (Charlottenburg)",Etagenwohnung,3 von 5,83 m²,,2,1.0,1.0,1.245 €,1.540 €,Erstbezug
today,111962061,Erstbezug nach Modernisierung nahe Olympia Stadion,Heerstraße  A,"14055 Berlin, Charlottenburg (Charlottenburg)",Etagenwohnung,1 von 2,"82,75 m²",,3,2.0,1.0,1.159 €,1.485 €,Erstbezug nach Sanierung
today,111820245,KOMPLETT MODERNISIERTE WOHNUNG MITTEN IN CHARLOTTENBURG MIT BALKON ,Goethepark ,"10627 Berlin, Charlottenburg (Charlottenburg)",Etagenwohnung,4 von 4,"142,65 m²",,5,3.0,2.0,1.799 €,2.129 €,Erstbezug nach Sanierung
today,111900732,Budapester Höfe - Ruhiges Wohnen zum Innenhof,Heidestraße ,"10557 Berlin, Tiergarten (Tiergarten)",Etagenwohnung,5 von 6,56 m²,,2,1.0,1.0,949 €,"1.103,64 €",Erstbezug
today,111898842,"Westend: Neubau-Erstbezug mit 9 m² Sonnenbalkon, 3. OG. mit Lift, Parkett, Fußbodenheizung und EBK",,14052 Berlin,Etagenwohnung,3 von 4,"45,9 m²","4,1 m²",1,1.0,1.0,680 €,830 €,Erstbezug
today,111890330,Praktischer Altbau mit Bakon !,Mainzer Straße ,"10247 Berlin, Friedrichshain (Friedrichshain)",Etagenwohnung,1,"62,88 m²",,2,1.0,1.0,945 €,1.115 €,Modernisiert
today,111890696,Erstbezug nach Sanierung! WG-geeignete 2 Zimmerwohnung,Siemensstraße ,"10551 Berlin, Tiergarten (Tiergarten)",Etagenwohnung,5 von 5,"61,57 m²",,2,1.0,1.0,"875,98 €","1.040,66 €",Erstbezug nach Sanierung
today,111891040,Sonnige Terrassenwohnung an der Spree,Tabbertstraße ,"12459 Berlin, Oberschöneweide (Köpenick)",Terrassenwohnung,0 von 5,"60,47 m²",,2,1.0,1.0,"725,64 €","907,05 €",Erstbezug
today,111891078,"Schicke, sanierte Altbauwohnung mit Holzdielen, EBK, schickem Bad + Top-Grundriss!",Scharnweberstraße ,"13403 Berlin, Reinickendorf (Reinickendorf)",Etagenwohnung,1 von 4,"77,12 m²",,3,2.0,1.0,699 €,807 € (zzgl. Heizkosten),Saniert
today,111893180,Charmante 2-Zimmer Altbauwohnung !,Dietzgenstraße ,"13156 Berlin, Niederschönhausen (Pankow)",Etagenwohnung,2,"61,05 m²",,2,1.0,1.0,"610,50 €","793,65 €",Modernisiert
today,111891296,Helle Dreiraumwohnung,Kaulsdorfer Straße ,"12555 Berlin, Köpenick (Köpenick)",Etagenwohnung,3 von 4,"91,46 m²","91,46 m²",3,2.0,1.0,640 €,840 €,Vollständig renoviert
today,111892657,Top Lage Ku´damm höhe Savignyplatz mit Auf-Dach-Terrasse  Erstbezug,Kurfürstendamm ,"10719 Berlin, Charlottenburg (Charlottenburg)",Dachgeschoss,5 von 5,168 m²,190 m²,"3,5",1.0,1.0,2.500 €,3.195 €,Erstbezug nach Sanierung
today,111897112,*NEU* Schöne 3-Zimmerwohnung mit Balkon nahe S Adlershof,FlorianGeyerStraße ,"12489 Berlin, Adlershof (Treptow)",Etagenwohnung,3 von 4,80 m²,,3,2.0,1.0,840 €,1.010 €,Saniert
today,111892709,Top Lage: Dachgeschoss-Wohnung mit Terrasse und Aufzug,Niebuhrstraße ,"10629 Berlin, Charlottenburg (Charlottenburg)",Dachgeschoss,5 von 5,105 m²,105 m²,3,1.0,1.0,1.700 €,2.100 €,Gepflegt
today,111889619,Stilvolle Neubau-Wohnung mit großem Balkon nahe Ringbahn!,Pettenkofer Strasse ,"10247 Berlin, Friedrichshain (Friedrichshain)",Etagenwohnung,4 von 7,"65,7 m²","65,7 m²",2,1.0,1.0,949 €,1.100 €,Neuwertig
today,111889957,Erstbezug nach Sanierung! 2-Zimmerwohnung mit Balkon und EBK,Siemensstraße a,"10551 Berlin, Tiergarten (Tiergarten)",Etagenwohnung,3 von 6,"67,86 m²",,2,1.0,1.0,"899,99 €","1.106,99 €",Erstbezug nach Sanierung
today,111888085,High standard new furnished apartment in Berlin mitte.,Heinrich Heine Strasse ,"10179 Berlin, Mitte (Mitte)",Etagenwohnung,5 von 6,52 m²,41 m²,2,1.0,1.0,1.050 €,1.200 €,Neuwertig
today,111889611,MITTEN IM LEBEN - Schönhauser Allee - Helle Wohnung - WIRD NOCH SANIERT,,10439 Berlin,Etagenwohnung,1 von 4,72 m²,72 m²,2,1.0,1.0,825 €,1.025 € (zzgl. Heizkosten),Erstbezug nach Sanierung
today,111889459,Wisbyer Strasse - WIRD NEU SANIERT - BALKON - Berliner Altbau,,10439 Berlin,Etagenwohnung,2 von 4,105 m²,105 m²,3,2.0,1.0,1.239 €,1.444 € (zzgl. Heizkosten),Erstbezug nach Sanierung
today,111889311,Wisbyer Strasse - WIRD NEU SANIERT - BALKON - Berliner Altbau,,10439 Berlin,Etagenwohnung,1 von 4,70 m²,70 m²,2,1.0,1.0,826 €,966 € (zzgl. Heizkosten),Erstbezug nach Sanierung
today,111889165,Schönhauser Allee - Helle Wohnung - WIRD NOCH SANIERT,,10439 Berlin,Etagenwohnung,2 von 4,78 m²,78 m²,2,1.0,1.0,895 €,1.047 € (zzgl. Heizkosten),Erstbezug nach Sanierung
today,111870923,Nachmieter für eine schöne Zweizimmerwohnung gesucht!,Schillingstr. ,"13403 Berlin, Reinickendorf (Reinickendorf)",Etagenwohnung,2 von 3,"64,4 m²",,2,1.0,1.0,"708,40 €","897,40 €",Gepflegt
today,111870595,++ Stuckaltbauwohnung mit Charme ++ ERSTBEZUG nach Sanierung ++,,10245 Berlin,Etagenwohnung,2 von 5,121 m²,121 m²,4,4.0,1.0,1.599 €,1.849 €,Erstbezug nach Sanierung
today,111870549,Traumhafte Wohnung in einer Parkoase,Egersfelder Allee ,"12555 Berlin, Köpenick (Köpenick)",Etagenwohnung,1,88 m²,88 m²,3,2.0,1.0,945 €,1.145 €,Gepflegt
today,111870381,Berlin Pankow: traumhafte 1-Zi. Altbauwohnung - komplett möbiliert,Thulestrasse ,"13189 Berlin, Pankow (Pankow)",Etagenwohnung,4 von 5,59 m²,4 m²,1,1.0,1.0,850 €,1.030 €,Neuwertig
today,111869128,Erstbezug hochwertiges Dachgeschoss/ Altbau Berlin,Kaiserdamm ,"14057 Berlin, Charlottenburg (Charlottenburg)",Dachgeschoss,5 von 5,190 m²,220 m²,5,3.0,2.0,4.180 €,4.750 €,Erstbezug
today,111900750,Budapester Höfe - Zentrale Stadtwohnung mit Südausrichtung,Heidestraße ,"10557 Berlin, Tiergarten (Tiergarten)",Etagenwohnung,4 von 6,58 m²,,2,1.0,1.0,900 €,"1.060,40 €",Erstbezug
today,111869924,Hell und freundlich: Große 3-Zimmer-Wohnung gegenüber Lietzensee-Park,SophieCharlottenStraße /,"14059 Berlin, Charlottenburg (Charlottenburg)",Etagenwohnung,2 von 6,"91,25 m²","94,71 m²",3,2.0,1.0,1.095 €,1.441 €,Modernisiert
today,111869226,WESTEND ELEVEN! Einfach unverwechselbar wohnen! Neubau Erstbezug! bevorzugte Wohnlage - 2. OG -WE 11,Stuhmer Allee ,"14055 Berlin, Charlottenburg (Charlottenburg)",Etagenwohnung,2 von 3,"67,06 m²",73 m²,2,1.0,1.0,1.207 €,1.401 €,Erstbezug
today,111869008,WESTEND ELEVEN! Einfach unverwechselbar wohnen! Neubau Erstbezug! bevorzugte Wohnlage - 2. OG,Stuhmer Allee ,"14055 Berlin, Charlottenburg (Charlottenburg)",Etagenwohnung,2 von 3,"66,28 m²",73 m²,2,1.0,1.0,1.195 €,1.388 €,Erstbezug
today,111791482,"+Vertriebsstart Feuerlandhöfe Bauteil II, 5 Zimmer Dachgeschosstraum, wohnen in anderen Dimensionen+",Chausseestraße ,"10115 Berlin, Mitte (Mitte)",Dachgeschoss,6 von 6,"149,74 m²",,5,4.0,2.0,"2.417,80 €","2.799,53 €",Erstbezug
today,111868729,Traumhafte und großzügige Dachgeschosswohnung,Kaiserdamm ,"14057 Berlin, Charlottenburg (Charlottenburg)",Dachgeschoss,5 von 5,81 m²,81 m²,"2,5",1.0,1.0,1.782 €,2.025 €,Erstbezug
today,111811540,"attraktive Pärchenwohnung in Reinickendorf-EBK-Balkon-Lift-Laminat, frei ab ~01.03.2017",FriedrichWilhelmStraße ,"13409 Berlin, Reinickendorf (Reinickendorf)",Etagenwohnung,1 von 4,"51,52 m²",,2,1.0,1.0,"593,89 €","723,89 €",Gepflegt
today,111818753,Nur mit WBS für 4 Zimmer !,Seydlitzstr. ,"12307 Berlin, Lichtenrade (Tempelhof)",Etagenwohnung,1 von 2,95 m²,6 m²,4,3.0,2.0,693 €,983 €,Modernisiert
today,111866979,Wunderschön sanierte 2 Zimmer Altbauwohnung im Bötzowviertel!,DietrichBonhoefferStraße ,"10407 Berlin, Prenzlauer Berg (Prenzlauer Berg)",Etagenwohnung,3 von 5,"84,55 m²",,2,1.0,1.0,1.388 €,1.643 €,Erstbezug nach Sanierung
today,111866834,WESTEND ELEVEN! Einfach unverwechselbar wohnen! Neubau Erstbezug! bevorzugte Wohnlage-eigener GARTEN,Stuhmer Allee ,"14055 Berlin, Charlottenburg (Charlottenburg)",Erdgeschosswohnung,,"69,09 m²",73 m²,2,1.0,1.0,1.245 €,1.447 €,Erstbezug
today,111862180,Top sanierte 3-Zimmer-Wohnung im wassereichen Bezirk Treptow-Köpenick,Grünauer Straße ,"12557 Berlin, Köpenick (Köpenick)",Etagenwohnung,2,"84,97 m²",,3,2.0,1.0,1.011 €,1.223 €,Erstbezug nach Sanierung
today,111861507,Living in style... Grand historical residence at  Lietzensee ,Witzlebenplatz ,"14057 Berlin, Charlottenburg (Charlottenburg)",Etagenwohnung,1 von 5,180 m²,,5,3.0,2.0,2.480 €,2.870 €,Vollständig renoviert
today,111860798,Kleine moderne Wohnung mit sonnigen Balkon in Alex-Nähe,Berolinastr. ,"10178 Berlin, Mitte (Mitte)",Etagenwohnung,5 von 7,"52,48 m²",,2,1.0,1.0,"787,20 €","918,40 €",Erstbezug
today,111850237,Neubau Erstbezug Nähe Spree in 10555 Berlin,Agricolastr. ,"10555 Berlin, Tiergarten (Tiergarten)",Etagenwohnung,1 von 5,101 m²,,3,2.0,2.0,1.500 €,1.710 €,Erstbezug
today,111849873,"Charmante, helle 5 Zimmer-Dachgeschossetage – Eine Erholungsoase am Tegeler Forst/See",Milanstraße ,"13505 Berlin, Konradshöhe (Reinickendorf)",,2 von 2,125 m²,145 m²,5,4.0,1.0,1.498 €,1.848 €,Gepflegt
today,111846714,Gemütliche Dreizimmerwohnung mit Balkon in Marienfelde,Friedenfelser Str. ,"12279 Berlin, Marienfelde (Tempelhof)",Etagenwohnung,4 von 4,"76,08 m²",,3,2.0,1.0,"836,88 €","1.122,18 €",Gepflegt
today,111845918,"Erstvermietung nach Modernisierung - 2,5 Zimmer mit Balkon",Ruhrstr. ,"10709 Berlin, Wilmersdorf (Wilmersdorf)",Etagenwohnung,2 von 4,"72,57 m²","72,57 m²","2,5",2.0,1.0,950 €,1.150 €,Modernisiert
today,111845747,FORTUNA: Teilmöblierte Wohnung für Studenten und Azubis ab 01.05./01.06.2018! Schon jetzt bewerben!,Biesenthaler Straße ,"13055 Berlin, Alt-Hohenschönhausen (Hohenschönhausen)",Etagenwohnung,9 von 10,"29,48 m²","29,48 m²",1,,1.0,"364,08 €","449,57 €",Modernisiert
today,111845645,FORTUNA: Teilmöblierte Wohnung für Studenten und Azubis ab 01.03.2018,Joachimsthaler Straße ,"13055 Berlin, Alt-Hohenschönhausen (Hohenschönhausen)",Etagenwohnung,1 von 10,"29,48 m²","29,48 m²",1,,1.0,"364,08 €","449,57 €",Modernisiert
today,111845362,3 Zimmer mit Spreeblick,Tegeler Weg ,"10589 Berlin, Charlottenburg (Charlottenburg)",Etagenwohnung,3 von 4,"111,78 m²","111,78 m²",3,2.0,1.0,950 €,1.095 €,Gepflegt
today,111845357,+WERD BOXIANER DIREKT IM HERZEN DER YOUNGSTERS+,GabrielMaxStr. ,"10245 Berlin, Friedrichshain (Friedrichshain)",Etagenwohnung,3 von 4,"61,76 m²",,2,2.0,1.0,"741,12 €","826,12 € (zzgl. Heizkosten)",Vollständig renoviert
today,111845308,MARIENSTRASSE: Dachgeschosswohnung mit großer TERRASSE und KAMIN,,12459 Berlin,Dachgeschoss,5 von 5,69 m²,75 m²,2,1.0,1.0,580 €,730 €,Gepflegt
today,111845110,ganz oben - 2014 sanierte helle Altbauwohnung im Winskiez,Winsstraße ,"10405 Berlin, Prenzlauer Berg (Prenzlauer Berg)",Etagenwohnung,4 von 4,"72,55 m²",,2,1.0,1.0,945 €,"1.052,50 € (zzgl. Heizkosten)",Saniert
today,111844627,Neu sanierte 3 Zimmer Wohnung mit Balkon - Mietvertrag ab 01.01.2018,Pillnitzer Weg ,"13593 Berlin, Staaken (Spandau)",Etagenwohnung,4 von 5,"77,27 m²","77,27 m²",3,2.0,1.0,464 €,794 €,Erstbezug nach Sanierung
today,111844558,Neu renovierte 2 Zimmer WOHNUNG mit Balkon und Keller,Heerstraße ,"13593 Berlin, Staaken (Spandau)",Etagenwohnung,3 von 4,"59,04 m²","59,04 m²",2,1.0,1.0,355 €,480 €,Vollständig renoviert
today,111844338,NEU sanierte 3 Zimmer Wohnung mit SüdBalkon zum 01.01.2018,Pillnitzer Weg ,"13593 Berlin, Staaken (Spandau)",Etagenwohnung,0 von 5,"76,83 m²","76,83 m²",3,2.0,1.0,461 €,756 €,Saniert
today,111844260,NEU renovierte 2 Zimmer Wohnung in SENIORENHAUS mit Balkon,Pillnitzer Weg ,"13593 Berlin, Staaken (Spandau)",Etagenwohnung,3 von 12,"46,89 m²","46,89 m²",2,1.0,1.0,330 €,540 €,Vollständig renoviert
today,111843487,Top ausgestattete und ruhig gelegene Zweizimmerwohnung - Erstbezug in Berlin-Grünau !,Dahmestr.  a,"12527 Berlin, Grünau (Köpenick)",Etagenwohnung,1 von 4,"72,4 m²",,2,1.0,1.0,745 €,895 €,Erstbezug
today,111841126,Schöne Wohnung mit Terrasse in kleiner und gepflegter Neubau-Wohnanlage / Ruhiglage,Alt Reinickendorf  b,"13407 Berlin, Reinickendorf (Reinickendorf)",Erdgeschosswohnung,,"80,15 m²","80,15 m²",3,1.0,1.0,"717,34 €","967,34 €",Vollständig renoviert
today,111841083,Sanierter Altbau mit Blick auf das Frankfurter Tor!,Petersburger Str. ,"10247 Berlin, Friedrichshain (Friedrichshain)",Etagenwohnung,4 von 4,"83,37 m²",,3,2.0,1.0,1.299 €,1.399 € (zzgl. Heizkosten),Saniert
today,111841082,Ihre neue Wohnung mit Garten wartet auf Sie! Erstbezug in Berlin-Grünau !,Dahmestr. ,"12527 Berlin, Grünau (Köpenick)",Erdgeschosswohnung,0 von 4,"127,77 m²",,4,3.0,2.0,1.395 €,1.685 €,Erstbezug
today,111838501,Einzigartige 4-Zimmer-Wohnung im Baller-Wohnhaus am Winterfeldplatz,Winterfeldstraße ,"10781 Berlin, Schöneberg (Schöneberg)",Etagenwohnung,2 von 8,"109,15 m²","109,15 m²",4,3.0,1.0,1.285 €,1.660 €,
today,111836065,Neubau Erstbezug in Berlin Mahlsdorf,An der Schule  a,"12623 Berlin, Mahlsdorf (Hellersdorf)",Etagenwohnung,2 von 3,"75,15 m²",,3,2.0,1.0,"845,44 €","1.039,10 €",Erstbezug
today,111821534,Zimmermannstr./Schloßstr. + ERSTBEZUG + top ausgest. 2-Zi DACH-TERRASSEN + EBK + Parkett,Zimmermannstr. ,"12163 Berlin, Steglitz (Steglitz)",Dachgeschoss,4 von 4,75 m²,,2,1.0,1.0,1.080 €,1.190 € (zzgl. Heizkosten),Erstbezug
today,111868343,Nachmieter für eine schöne Dreizimmerwohnung in Reinickendorf gesucht!,Hoppestraße ,"13409 Berlin, Reinickendorf (Reinickendorf)",Etagenwohnung,1 von 5,"73,38 m²",,3,2.0,1.0,"831,40 €","1.049,34 €",Gepflegt
today,111813203,ab sofort bis Ende Jan (möbliert),Kremmenerstr ,"10435 Berlin, Mitte (Mitte)",Etagenwohnung,2 von 5,62 m²,,2,1.0,1.0,950 €,1.350 €,Saniert
today,111810278,"2-Zimmer-Wohnung mit EBK, Wannenbad & Balkon in Karow... WOHNEN IM GRÜNEN!",Leobschützer Str. ,"13125 Berlin, Karow (Weißensee)",Etagenwohnung,2 von 3,"66,1 m²",,2,1.0,1.0,529 €,698 €,Vollständig renoviert
today,111789245,"Moderner Altbau, Modern möbliert",Jochemplatz ,"12163 Berlin, Steglitz (Steglitz)",Etagenwohnung,3 von 5,90 m²,90 m²,2,1.0,1.0,1.350 €,1.650 €,Saniert
today,111809330,LICHTDURCHFLUTETE WOHNUNG IM HERZEN VON NEUKÖLLN ,Silbersteinstraße ,"12051 Berlin, Neukölln (Neukölln)",Etagenwohnung,3 von 4,"63,04 m²",,2,1.0,1.0,760 €,865 € (zzgl. Heizkosten),Gepflegt
today,111792258,Repräsentative Loft-Wohnung mit Fahrstuhl,Schloßstr. ,"14059 Berlin, Charlottenburg (Charlottenburg)",Etagenwohnung,1 von 3,113 m²,113 m²,2,1.0,2.0,1.528 €,1.867 €,Erstbezug
today,111791697,"Vertriebsstart Feuerlandhöfe Bauteil II, 2 Zimmer mit großer Terrasse, wohnen in anderen Dimensionen",Chausseestraße ,"10115 Berlin, Mitte (Mitte)",Etagenwohnung,2 von 6,"64,17 m²",,2,1.0,1.0,"1.058,83 €","1.226,73 €",Erstbezug
today,111791645,"+Vertriebsstart Feuerlandhöfe Bauteil II, wohnen in anderen Dimensionen+",Chausseestraße ,"10115 Berlin, Mitte (Mitte)",Etagenwohnung,3 von 6,"58,22 m²",,2,1.0,1.0,"975,33 €","1.128,40 €",Erstbezug
today,111791581,"5 Zimmer Dachgeschosstraum, mit großzügiger Südwest und Nordost Terrasse",Chausseestraße ,"10115 Berlin, Mitte (Mitte)",Dachgeschoss,6 von 6,"157,15 m²",,5,4.0,2.0,"2.553,06 €","2.953,32 €",Erstbezug
today,111791268,"+Vertriebsstart Feuerlandhöfe Bauteil II, 2 Zimmer-Dachgeschosstraum, wohnen in anderen Dimensionen+",Chausseestraße ,"10115 Berlin, Mitte (Mitte)",Dachgeschoss,6 von 6,"71,9 m²",,2,1.0,1.0,"1.259,14 €","1.446,53 €",Erstbezug
today,111791228,"+++Vertriebsstart Feuerlandhöfe Bauteil II, wohnen in anderen Dimensionen+++",Chausseestraße  c,"10115 Berlin, Mitte (Mitte)",Etagenwohnung,1 von 6,"98,17 m²",,3,2.0,1.0,"1.568,80 €","1.821,40 €",Erstbezug
today,111791114,"+++Vertriebsstart Feuerlandhöfe Bauteil II, wohnen in anderen Dimensionen+++",Chausseestraße  C,"10115 Berlin, Mitte (Mitte)",Etagenwohnung,1 von 6,"88,23 m²",,3,2.0,1.0,"1.411,25 €","1.639,23 €",Erstbezug
today,111791073,"+Vertriebsstart Feuerlandhöfe Bauteil II, 2 Zimmer-Dachgeschosstraum, mit Blick auf den Fernsehturm+",Chausseestraße  C,"10115 Berlin, Mitte (Mitte)",Penthouse,6 von 6,"87,9 m²",,2,1.0,1.0,"1.516,91 €","1.744,34 €",Erstbezug
today,111790998,"Erstbezug, großzügige 2 Zimmer-Wohnung, mit hochwertiger Ausstattung in Top-Lage",Zillestraße ,"10585 Berlin, Charlottenburg (Charlottenburg)",Etagenwohnung,2 von 6,"75,45 m²",,2,1.0,1.0,"1.247,25 €","1.474,14 €",Erstbezug
today,111790945,Wunderschöne 2-Zimmer Wohnung mit offener Küche und Sonnenbalkon!!,Malchower Weg ,"13053 Berlin, Alt-Hohenschönhausen (Hohenschönhausen)",Etagenwohnung,2 von 4,"59,9 m²",,2,1.0,1.0,617 €,787 €,Gepflegt
today,111790575,"Erstbezug, großzügige 2 Zimmer-Wohnung, mit hochwertiger Ausstattung in Top-Lage",Zillestraße ,"10585 Berlin, Charlottenburg (Charlottenburg)",Etagenwohnung,4 von 6,"81,14 m²",,2,1.0,1.0,"1.338,40 €","1.581,82 €",Erstbezug
today,111787721,Top Sanierte 2-Zimmer Wohnung in Kreuzberg !,Reichenberger Straße ,"10999 Berlin, Kreuzberg (Kreuzberg)",Etagenwohnung,9,"56,79 m²",,2,1.0,1.0,"738,27 €","923,27 €",Erstbezug nach Sanierung
today,111727609,Hier is meen zu Hause....Berlin Köpenick!,Karlstrasse ,"12555 Berlin, Köpenick (Köpenick)",Etagenwohnung,1 von 4,"67,45 m²",,2,1.0,1.0,645 €,825 €,Gepflegt
today,111787666,Top Sanierte 1-Zimmer Wohnung in Kreuzberg !,Reichenberger Straße ,"10999 Berlin, Kreuzberg (Kreuzberg)",Etagenwohnung,3,"39,67 m²",,1,1.0,1.0,"555,38 €","729,38 €",Erstbezug nach Sanierung
today,111784310,Erstbezug nach der kompletten Sanierung! Top Lage!,Fürstenplatz ,"14052 Berlin, Charlottenburg (Charlottenburg)",Terrassenwohnung,0 von 5,132 m²,,3,2.0,2.0,1.990 €,2.380 €,Erstbezug nach Sanierung
today,111783128,DG-Maisonettewohnung im historischen Haus  Ottilie-von-Hansemann  mitten im Herzen Berlins,OttoSuhrAllee /,"10585 Berlin, Charlottenburg (Charlottenburg)",Maisonette,5 von 5,"86,2 m²",,3,2.0,1.0,"1.379,20 €","1.747,90 €",Saniert
today,111782792,Erstbezug - In Bestlage von Berlin Mitte,Beuthstraße ,"10117 Berlin, Mitte (Mitte)",Etagenwohnung,3 von 7,"58,2 m²","58,2 m²",2,1.0,1.0,990 €,1.165 €,Erstbezug
today,111782586,Erstbezug! 1 Zimmer Wohnung mit EBK und Fahrstuhl,Mühlenstraße ,"13187 Berlin, Pankow (Pankow)",Etagenwohnung,2 von 4,55 m²,,1,1.0,1.0,599 €,724 €,Erstbezug nach Sanierung
today,111781006,Sanierter Altbau - Szenelage - Prenzlberg,Wörther Straße A,"10435 Berlin-Prenzlauer Berg, Prenzlauer Berg (Prenzlauer Berg)",Etagenwohnung,1 von 5,"73,04 m²","73,04 m²",2,1.0,1.0,950 €,1.143 €,Saniert
today,111780052,MEINE NEUE WOHNUNG,Pfannschmidtstraße ,"13125 Berlin, Karow (Weißensee)",Etagenwohnung,3 von 4,76 m²,,3,2.0,1.0,"534,28 €","748,75 €",Gepflegt
today,111779274,Lichtdurchflutetes Penthouse zum Träumen mit 1A-Ausstattung & großer Dachterrasse... MITTEN IM KIEZ!,SimonDachStr. ,"10245 Berlin, Friedrichshain (Friedrichshain)",Dachgeschoss,5 von 5,170 m²,,4,3.0,2.0,2.460 €,2.770 €,Vollständig renoviert
today,111749546,Altbauwohnung am Kanal - umfassend modernisiert Top-Zustand!,Görlitzer Ufer ,"10999 Berlin, Kreuzberg (Kreuzberg)",Hochparterre,0 von 4,"66,22 m²",62 m²,2,2.0,1.0,775 €,875 € (zzgl. Heizkosten),Erstbezug nach Sanierung
today,111741777,Möblierte Luxuswohnung zur Pauschalmiete in Berlin Mitte,,10557 Berlin / Mitte,Etagenwohnung,5 von 6,"91,2 m²","13,45 m²",3,1.0,2.0,2.185 €,2.650 €,Erstbezug
today,111990983,Glücklich wohnen in sonniger Treptowlage-Sonnenbalkon inklusive,GroßBerlinerDamm ,"12487 Berlin, Johannisthal (Treptow)",Etagenwohnung,1 von 3,"62,4 m²","62,4 m²",3,,1.0,578 €,733 € (zzgl. Heizkosten),Saniert
today,111728184,"*SANIERTE* 2 Zimmer Dachgeschoss in TIERGARTEN am S+U Westhafen (S-Ring, U9)",Putlitzstr. ,"10551 Berlin, Tiergarten (Tiergarten)",Dachgeschoss,5 von 5,"122,58 m²",,2,1.0,1.0,1.103 €,1.318 € (zzgl. Heizkosten),Neuwertig
today,111725066,New York Stil am Marion-Gräfin-Dönhoff-Platz mit gigantischen Blick,Leipziger Straße ,"10117 Berlin, Mitte (Mitte)",Etagenwohnung,20,"74,62 m²",,2,1.0,1.0,"1.343,16 €","1.567,02 €",Neuwertig
today,111722627,Dachgeschoss-Whg mit Balkon und Einbauküche nahe S-Bhf Baumschulenweg,Glanzstraße ,"12437 Berlin, Baumschulenweg (Treptow)",Dachgeschoss,5 von 5,57 m²,,2,1.0,1.0,780 €,900 €,Vollständig renoviert
